id,vehicle_id,latitude,longitude,speed,heading,accuracy,timestamp,province_id,district_id
142131,89,7.24364107,80.36018599,43.73,9.23,5.47,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,25
143728,90,6.92555143,79.86188890,46.83,108.08,9.75,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
134146,84,8.73897943,80.49741669,58.88,308.95,6.15,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,14
135743,85,7.73420517,81.67898105,48.42,144.45,9.02,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
137340,86,7.48985081,80.36273687,43.55,323.65,8.97,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,18
19162,12,8.99948483,79.92480896,40.44,283.59,3.93,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,12
20759,13,7.72894120,81.70204604,44.10,250.06,9.64,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
22356,14,7.48010302,80.36328890,44.20,349.97,5.10,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,18
23953,15,7.93648456,81.03315442,59.18,1.70,4.62,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,21
25550,16,6.99822373,81.04545568,42.15,22.53,4.95,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,22
15968,10,7.46842159,80.63236284,47.81,146.85,6.29,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
17565,11,6.12613192,81.13793073,55.38,205.43,6.97,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
1595,1,7.46906529,80.63803127,47.74,321.99,3.23,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
3192,2,6.12148151,81.10613829,58.08,335.99,3.02,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
7983,5,8.02897208,79.82093572,59.58,105.58,9.60,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,19
9580,6,8.31328626,80.40838306,46.16,246.33,5.77,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,20
11177,7,6.87284801,81.34119908,57.30,49.12,9.64,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,23
12774,8,6.71578299,80.38713767,57.73,134.21,9.84,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,24
14371,9,6.95129095,79.86239929,49.28,178.17,7.37,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
4789,3,9.25123762,80.81343217,41.27,45.92,7.04,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,13
6386,4,7.72369666,81.69073443,54.05,176.80,7.28,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
175668,110,6.12052337,81.09777771,54.72,121.16,3.75,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
177265,111,9.39837826,80.37174472,49.59,185.73,8.55,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,11
178862,112,7.73137142,81.66331919,50.31,55.50,7.64,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
180459,113,8.03563063,79.81243709,40.34,212.93,4.82,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,19
172474,108,6.91686863,79.84955116,52.49,263.38,5.36,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
174071,109,7.47635706,80.62023550,42.30,250.78,7.17,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
156504,98,6.70873068,80.37534227,55.02,307.50,4.25,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,24
158101,99,6.92945384,79.86192600,58.69,247.71,8.94,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
159698,100,7.47821768,80.60828843,51.95,237.48,3.51,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
164489,103,7.73742065,81.69498398,57.57,96.73,5.06,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
166086,104,7.48745713,80.36402901,43.29,225.46,7.35,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,18
167683,105,7.94845766,81.02647424,46.85,102.48,4.53,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,21
169280,106,6.98534949,81.04790636,53.90,277.38,7.26,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,22
170877,107,7.25301296,80.33327525,45.31,294.76,7.72,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,25
161295,101,6.11634745,81.11627704,40.55,6.93,8.16,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
162892,102,8.98916268,79.89191663,47.02,64.13,6.02,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,12
122967,77,8.02983130,79.82896307,50.65,39.49,7.35,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,19
124564,78,8.30585913,80.41657860,49.20,215.18,8.29,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,20
126161,79,6.87281332,81.36199094,59.73,38.06,3.66,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,23
127758,80,6.71912208,80.37997783,56.54,291.85,7.65,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,24
129355,81,6.92316691,79.84779892,57.16,62.35,8.45,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
119773,75,9.65854259,80.01640228,45.42,324.44,7.74,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,10
121370,76,7.71430220,81.69306467,49.63,98.36,9.83,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
105400,66,9.35943758,80.38786377,55.11,284.81,8.99,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,11
106997,67,7.73261289,81.67464272,48.34,322.45,8.69,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
111788,70,7.00109815,81.04452745,54.71,318.74,5.05,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,22
113385,71,7.24862336,80.33626816,42.23,49.74,9.25,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,25
114982,72,6.91348945,79.84819961,55.56,97.07,8.97,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
116579,73,7.44036779,80.61587473,45.10,144.09,8.87,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
118176,74,6.11330069,81.11096109,42.82,184.73,3.63,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
108594,68,7.47991579,80.36395330,45.34,147.83,4.52,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,18
110191,69,7.93766424,81.02323282,59.98,58.32,4.75,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,21
71863,45,6.91981071,79.85737321,45.48,84.23,3.70,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
73460,46,7.48142013,80.62347926,56.32,301.57,9.35,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
75057,47,6.11981102,81.13081207,46.16,96.55,5.48,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
76654,48,9.27925958,80.79842450,57.15,163.58,3.71,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,13
67072,42,8.32405004,80.39315526,50.75,109.25,5.23,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,20
68669,43,6.87120469,81.35377683,52.16,355.33,8.16,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,23
70266,44,6.73018928,80.39480401,44.53,308.75,7.20,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,24
52699,33,7.94081694,81.00008198,54.83,304.41,9.40,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,21
54296,34,6.99410461,81.03690430,51.44,182.18,3.48,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,22
60684,38,6.09384080,81.11623528,53.69,248.16,7.70,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
62281,39,8.74148687,80.49814601,52.36,15.88,6.67,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,14
63878,40,7.73615627,81.66931282,51.66,356.53,9.88,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
65475,41,8.04288564,79.82788419,45.50,194.76,7.42,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,19
55893,35,7.24981353,80.33047357,57.56,190.40,9.27,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,25
57490,36,6.92407411,79.85015410,49.65,166.59,9.95,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
59087,37,7.46917111,80.62556951,58.71,51.62,4.46,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
226772,142,7.01487730,81.04323894,50.00,181.56,8.73,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,22
228369,143,7.24147856,80.34080601,54.98,22.36,6.24,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,25
229966,144,6.93231341,79.86587586,58.73,21.92,6.94,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
231563,145,7.49752008,80.62714598,59.28,28.84,5.85,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
233160,146,6.12380599,81.11140065,58.64,33.84,9.49,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
223578,140,7.48745211,80.36231079,45.84,195.22,5.90,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,18
225175,141,7.93465696,81.01732121,51.90,86.64,6.93,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,21
209205,131,8.01955324,79.82249131,40.09,208.51,9.70,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,19
210802,132,8.32810782,80.42110746,43.75,209.64,3.37,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,20
215593,135,6.91037080,79.86527068,48.38,300.48,5.21,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
217190,136,7.48741037,80.62785626,52.40,187.25,4.10,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
218787,137,6.12004979,81.10397153,46.10,0.78,3.87,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
220384,138,9.25679332,80.79768744,51.11,165.82,8.24,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,13
221981,139,7.72491655,81.67580856,59.64,20.66,3.62,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
212399,133,6.88582596,81.33579011,59.66,183.19,4.88,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,23
213996,134,6.69070467,80.38586240,40.45,67.69,6.21,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,24
305025,191,6.12046918,81.12153958,51.01,355.33,5.44,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
306622,192,8.98089671,79.92580697,42.48,245.40,3.83,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,12
298637,187,6.87941358,81.34111494,49.14,210.38,5.81,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,23
300234,188,6.70838005,80.37509282,49.17,219.91,4.68,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,24
308219,193,7.74252931,81.67375308,42.85,25.86,6.82,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
309816,194,7.47243449,80.35901163,48.87,289.10,5.89,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,18
311413,195,7.91314035,80.99934399,47.44,128.68,7.09,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,21
301831,189,6.91172873,79.85363703,47.59,172.01,4.08,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
303428,190,7.46351629,80.63400667,57.17,65.00,9.20,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
313010,196,7.02098932,81.06350884,50.12,71.28,3.86,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,22
314607,197,7.25659552,80.36313614,55.62,108.62,8.80,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,25
316204,198,6.93127326,79.88808532,43.94,288.37,7.67,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
317801,199,7.48024578,80.63613363,41.20,75.76,3.45,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
319398,200,6.13276418,81.11606065,40.27,275.28,7.52,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
293846,184,7.73766007,81.66932461,46.94,41.30,7.33,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
295443,185,8.04730818,79.82578927,58.94,171.71,8.12,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,19
297040,186,8.32455358,80.40092360,54.79,76.66,4.87,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,20
287458,180,6.93654617,79.84237819,56.49,28.84,3.91,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
289055,181,7.47835341,80.60800213,52.29,22.94,7.20,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
290652,182,6.10660278,81.11151533,45.22,285.40,9.46,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
292249,183,9.27728178,80.82426532,45.85,86.82,7.46,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,13
253921,159,7.94636698,81.03652881,51.58,162.13,7.42,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,21
255518,160,6.98256904,81.03620627,42.05,194.14,5.44,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,22
257115,161,7.22760179,80.35587852,57.92,98.07,9.59,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,25
258712,162,6.91100383,79.85259862,43.69,305.57,9.13,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
249130,156,9.36803153,80.36945768,59.27,337.07,3.20,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,11
250727,157,7.73912958,81.68186342,53.29,121.86,7.72,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
252324,158,7.49515919,80.35088137,49.51,74.05,7.00,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,18
234757,147,8.98002005,79.89312525,43.48,142.80,4.21,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,12
236354,148,7.74460886,81.69545927,46.79,120.02,9.32,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
242742,152,6.71032807,80.39628652,55.98,12.86,7.67,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,24
244339,153,6.95255143,79.86780962,51.12,94.07,4.24,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
245936,154,7.45581085,80.62914144,58.33,325.06,9.45,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
247533,155,6.12705221,81.11840033,46.36,195.39,9.89,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
237951,149,8.04958048,79.80938400,56.23,47.49,4.84,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,19
239548,150,8.32496467,80.40356274,55.10,355.80,9.68,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,20
241145,151,6.88722541,81.34617524,57.13,125.20,6.44,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,23
201220,126,6.92007469,79.88378255,41.15,222.46,3.47,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
202817,127,7.45576944,80.62452256,44.25,13.22,8.12,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
204414,128,6.13485188,81.12846634,41.88,20.90,4.87,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
206011,129,8.72768436,80.50890217,47.00,287.67,8.01,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,14
207608,130,7.72864503,81.66369288,49.28,256.93,3.80,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
198026,124,6.98786252,81.06460265,46.64,116.34,7.36,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,22
199623,125,7.26190300,80.33600547,49.26,20.28,3.17,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,25
182056,114,8.31431766,80.41545708,59.01,299.45,9.14,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,20
183653,115,6.89499219,81.35530990,59.55,265.24,9.33,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,23
185250,116,6.70576730,80.39766870,54.27,258.90,8.94,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,24
190041,119,6.14136500,81.11576324,59.95,252.29,3.43,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
191638,120,9.67323985,80.02147985,53.07,178.03,4.17,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,10
193235,121,7.72973457,81.68694754,41.85,57.32,7.22,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
194832,122,7.49134487,80.38357590,57.17,109.83,4.24,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,18
196429,123,7.95483480,81.00639126,53.01,191.75,9.96,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,21
186847,117,6.94220822,79.86911105,54.91,240.64,6.42,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
188444,118,7.48336390,80.63008473,57.85,28.99,4.19,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
46311,29,6.11892137,81.11254159,57.42,310.09,6.66,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
47908,30,9.64576236,80.02300879,45.14,266.94,9.32,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,10
49505,31,7.71140165,81.67561571,52.83,174.27,5.22,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
51102,32,7.48572967,80.35095068,45.82,188.75,9.87,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,18
41520,26,6.70026169,80.38257881,42.13,94.58,4.22,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,24
43117,27,6.90792776,79.84135693,48.87,227.26,6.47,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
44714,28,7.45917275,80.61139797,45.94,231.42,5.71,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
27147,17,7.25970783,80.33113835,43.43,306.76,9.93,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,25
28744,18,6.92961881,79.85685215,58.84,116.69,9.88,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
35132,22,7.73232116,81.67985474,46.72,40.31,3.91,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
36729,23,8.02015926,79.83083584,52.82,119.26,4.82,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,19
38326,24,8.32599198,80.41557277,56.92,2.00,6.73,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,20
39923,25,6.86545657,81.34788901,54.95,341.41,5.19,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,23
30341,19,7.46646199,80.63876980,56.90,141.15,6.46,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
31938,20,6.11883844,81.13139870,40.21,38.34,8.19,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
33535,21,9.40143324,80.37948683,43.43,75.26,7.03,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,11
97415,61,6.88553469,81.35035586,44.70,124.04,4.38,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,23
99012,62,6.70983257,80.39929297,41.37,170.44,5.67,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,24
100609,63,6.93656969,79.86213293,45.44,272.22,9.80,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
102206,64,7.44982934,80.60960290,46.00,172.62,3.32,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
103803,65,6.10257138,81.12979976,54.32,5.73,8.00,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
94221,59,8.02565273,79.82248204,53.71,334.65,6.21,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,19
95818,60,8.32211685,80.39765847,49.82,97.67,5.81,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,20
78251,49,7.74055976,81.67117855,40.02,300.77,8.66,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
79848,50,7.48301686,80.36838965,59.01,107.57,5.63,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,18
81445,51,7.93866206,81.03164345,51.97,275.58,7.88,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,21
86236,54,6.91126225,79.85750647,53.35,168.66,3.77,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
87833,55,7.47980586,80.58722898,54.62,244.37,3.64,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
89430,56,6.11366882,81.12446976,57.14,173.31,3.37,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
91027,57,9.00010378,79.89477159,40.31,346.31,8.51,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,12
92624,58,7.73076049,81.68483002,49.10,67.58,5.33,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
83042,52,6.99016521,81.08058962,40.98,246.63,5.57,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,22
84639,53,7.23388260,80.35145793,48.53,245.21,9.00,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,25
279473,175,7.73115031,81.65155614,55.58,325.48,9.82,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
281070,176,7.47484184,80.35719775,40.51,224.24,5.78,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,18
282667,177,7.94486143,81.00184110,49.42,254.86,7.84,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,21
284264,178,6.98963458,81.06200823,49.86,212.28,4.32,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,22
285861,179,7.25555758,80.35041046,59.62,215.71,8.28,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,25
276279,173,6.13069216,81.13920386,50.36,263.17,8.35,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
277876,174,8.74454623,80.47677662,42.01,98.87,3.80,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,14
260309,163,7.44763957,80.63163090,59.03,95.73,8.11,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
261906,164,6.12211732,81.12469869,50.41,317.15,8.31,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),3,9
263503,165,9.68163059,80.02543626,50.27,135.72,3.70,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),4,10
268294,168,8.30607353,80.40702509,50.81,147.16,5.01,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),7,20
269891,169,6.85799245,81.37438583,44.19,303.36,3.76,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),8,23
271488,170,6.73246586,80.37917391,53.88,40.49,5.67,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),9,24
273085,171,6.94048661,79.87545908,46.84,210.54,7.59,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),1,1
274682,172,7.46943182,80.63522103,49.14,284.86,3.75,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),2,5
265100,166,7.74513983,81.67350037,40.05,244.07,3.14,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),5,16
266697,167,8.01504693,79.83073996,43.32,239.77,5.69,Wed Apr 29 2026 18:08:27 GMT+0530 (India Standard Time),6,19
265099,166,7.74612360,81.67351354,45.17,175.55,3.69,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),5,16
266696,167,8.01510735,79.83166302,40.29,202.56,5.97,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),6,19
276278,173,6.13136074,81.13842653,58.87,222.39,6.83,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),3,9
277875,174,8.74465465,80.47706547,49.05,358.99,8.49,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),4,14
279472,175,7.73221506,81.65092214,40.19,34.45,4.74,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),5,16
281069,176,7.47653705,80.35633920,48.68,296.21,7.76,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),6,18
282666,177,7.94373019,81.00054554,40.19,297.99,8.44,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),7,21
284263,178,6.99078885,81.06121071,59.41,110.86,8.03,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),8,22
285860,179,7.25735375,80.34971220,51.23,209.70,7.12,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),9,25
271487,170,6.73238184,80.37942020,46.05,111.18,4.76,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),9,24
273084,171,6.94130741,79.87574226,42.56,94.06,5.52,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),1,1
274681,172,7.47031716,80.63442633,51.27,295.31,7.44,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),2,5
260308,163,7.44913624,80.63064814,56.38,139.36,8.90,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),2,5
261905,164,6.12367950,81.12584126,51.82,60.65,7.77,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),3,9
263502,165,9.68003748,80.02372538,41.67,52.64,5.57,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),4,10
268293,168,8.30563773,80.40700878,47.00,346.46,8.10,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),7,20
269890,169,6.85642546,81.37274925,57.24,359.42,8.32,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),8,23
290651,182,6.10699873,81.11322723,41.64,157.98,7.71,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),3,9
292248,183,9.27833860,80.82369167,44.71,26.52,3.54,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),4,13
316203,198,6.93178235,79.88668083,45.42,155.91,7.67,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),1,1
317800,199,7.47900396,80.63540014,54.68,247.54,4.55,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),2,5
308218,193,7.74084375,81.67245764,40.96,199.49,4.11,Wed Apr 29 2026 18:03:27 GMT+0530 (India Standard Time),5,16
